toi,tid,tfopwg_disp,sectors,pl_orbper,pl_trandep,pl_rade
4379.01,97766057,CP,,3.2535299,6115.0131399,16.5233245
438.01,468880077,PC,,5.8123508,957.5741671,2.8132678
4380.01,169958952,PC,,1.3290008,2087.9113778,
4381.01,305767364,PC,,1.4974223,39324.5082012,16.7115651
4382.01,32460142,PC,,10.6895417,643.3958437,3.7848
4383.01,384744828,FP,,3.0421334,2054.3050277,16.8899988
4384.01,259230140,PC,,14.3171998,1649.0,6.37558
4385.01,22186226,PC,,9.2172172,2470.4394385,14.1810894
4386.01,350575997,PC,,2.0134389,821.0,5.85423
4387.01,33350443,PC,,3.562038,4495.4158742,16.7501675
460.01,9804616,FP,,0.5168347,33190.706911,6.597837
4600.01,232608943,CP,,82.6901439,6529.5765126,6.8236925
4600.02,232608943,CP,,482.8191,6928.144617,6.9087752
4601.01,349071261,PC,,2.7875233,8077.6726128,15.2099907
4602.01,467651916,CP,,3.9813082,464.0,2.36323
4603.01,437856897,CP,,7.2455997,1106.0,14.2395
4604.01,27039476,KP,,2.2251639,284.0,1.50436
4605.01,19155785,FP,,3.1442556,2095.0,4.69096
4606.01,68577662,KP,,11.1684037,9660.0,12.77
4607.01,28294709,PC,,5.5109534,520.0,3.08109
4608.01,427740976,PC,,2.3494903,9053.0,14.6551
4609.01,118820486,PC,,2.6921752,9194.0,16.0682
461.01,4646810,CP,,10.9245478,653.537141,1.9015018
4610.01,1950736,FP,,3.1129681,585.0,1.5002
4611.01,68646526,PC,,5.2289874,320.0,2.3513
4612.01,97735908,KP,,4.1137862,5739.0,15.0368
4613.01,436652523,APC,,4.5461685,5251.0,21.1272
4614.01,408809625,PC,,13.8338893,8899.362156,10.4349704
3884.01,86263325,CP,,4.5445569,35598.6327422,5.7605904
3885.01,55748194,FA,,2.5227786,18880.0,10.9418
3886.01,48220826,PC,,3.0215428,15111.7114542,
3887.01,21549805,PC,,4.2441117,7540.0,14.06
3888.01,18067025,PC,,5.3298577,9330.0,8.01139
3889.01,950525831,PC,,2.5228506,21300.0,12.9082
389.01,271900960,FP,,13.45913,2579.32,7.68909
3890.01,18017227,FP,,0.6203033,1390.0,7.82821
3891.01,459215281,PC,,2.7694074,1010.0,3.02805
3892.01,3896759,PC,,4.5808535,11480.0,12.4319
3893.01,458424950,PC,,9.0576962,3430.0,4.28974
3894.01,165464482,CP,,4.3345378,10000.0,14.3572
3895.01,3808740,PC,,6.6713748,7480.0,9.63035
3896.01,445837596,PC,,4.3773113,1430.0,2.97425
3897.01,154181821,PC,,7.6607094,1860.0,5.12716
3898.01,450337675,PC,,8.6789911,9700.0,11.1545
3899.01,441697509,PC,,5.2077671,850.0,2.66176
390.01,250386181,FP,,1.470258,2700.0,12.2412
3900.01,366755319,PC,,14.7802661,6840.0,9.06559
4148.01,137157546,FP,,3.6841446,2260.0,3.74263
4149.01,103096524,PC,,3.2928068,16460.0,11.9432
415.01,152476657,KP,,3.6112621,5684.0944144,13.6137403
4150.01,102719996,PC,,9.7938352,6228.3071316,13.1815999
4151.01,406926040,PC,,11.6999152,2960.0,12.0929
4152.01,1813844121,PC,,1.5822588,13280.0,
4153.01,470171739,CP,,4.6174254,9412.560054,16.6632337
4154.01,470156846,PC,,7.3446285,4210.0,12.8665
4155.01,467331291,CP,,3.3207642,940.0,3.02356
4156.01,462553953,PC,,4.461878,500.0,2.32515
4156.02,462553953,PC,,12.822639,750.9057494,3.0954065
4157.01,461538935,FP,,5.289835,2330.0,7.64474
4158.01,441797394,PC,,13.4167713,1780.0,
4159.01,441600335,APC,,0.8659846,1660.0,8.86618
416.01,49899799,FP,,7.0114,8970.0,18.1417
4160.01,441580526,PC,,4.4427146,12220.1525687,11.7585481
4161.01,441572821,PC,,4.2607797,3857.0364187,13.7822358
4162.01,420114036,PC,,4.3744258,8580.0,19.4866
4388.01,313554509,PC,,4.4742339,3061.515714,5.7449202
4389.01,41387532,APC,,11.4041935,2216.7191401,18.1901191
439.01,13021029,KP,,3.85589,9747.6035597,14.5222913
4390.01,369345064,PC,,4.3954444,1622.0,
4391.01,66620917,PC,,5.2910096,1670.0,
4392.01,429791387,PC,,3.9693722,570.0,6.3435
4393.01,107440797,PC,,2.2676081,880.0,6.4197
4394.01,341805908,FP,,1.491916,1474.3347879,26.399811
4395.01,218483943,PC,,3.7590079,869.0,7.61924
4396.01,379723086,FP,,7.4398211,1362.0,5.48138
4397.01,107728509,FP,,2.6646183,840.0,4.25649
4398.01,214243287,APC,,5.7525195,8852.0,
4399.01,464646604,CP,,7.7121208,728.4849109,3.004038
440.01,143350972,FP,,1.0817,341.533,2.07554
4400.01,231630147,PC,,7.0642486,11469.7564374,19.7963184
4401.01,178170828,PC,,0.450264,331.3974583,1.7032799
4402.01,197807778,PC,,3.6989939,198.9402668,1.6399568
4615.01,84599716,PC,,5.3193755,6537.0839819,19.6684639
4616.01,258796169,CP,,1.5538188,3449.9519182,1.2643202
4617.01,18373995,PC,,3.4878754,18093.4842065,16.8851071
4618.01,284326455,KP,,3.7998536,25455.0849851,13.2670623
4619.01,238586172,PC,,3.4732399,10338.2192807,16.6589645
462.01,420049884,PC,,4.1074291,900.9217753,3.971632
4620.01,171160243,PC,,1.3887494,3301.0,15.9057
4621.01,293457754,KP,,4.5195089,17738.8625444,14.3049176
4622.01,94727308,APC,,1.2969404,52197.5005433,11.2860342
4623.01,56399553,KP,,3.2588316,22743.2337536,12.8714868
4624.01,84339983,KP,,2.7908285,10049.6938823,16.7559488
4625.01,58472992,PC,,2.191342,1062.791258,2.301946
4626.01,241442273,PC,,17.4756122,790.0,2.65592
4627.01,89702406,FP,,23.1438551,6955.8738937,13.2171669
4628.01,404421005,KP,,6.32668,520.8002154,2.2901554
4629.01,304339227,PC,,714.6970956,457.0864505,2.491011
3901.01,357373216,PC,,9.546972,17300.0,12.4743
3902.01,310094771,PC,,2.9406027,9820.0,10.835
3903.01,288434231,PC,,14.8496574,8710.0,9.3235
3904.01,233462817,APC,,10.1614815,3230.0,7.66646
3905.01,180672438,PC,,5.3599361,11350.0,11.2314
3906.01,180607846,APC,,0.6451059,3430.0,6.79091
3907.01,165723070,PC,,1.7213564,11890.0,10.674
3908.01,165412561,APC,,1.4680992,18506.4662144,25.1682214
3909.01,161003569,PC,,3.5115357,9290.0,12.81
391.01,382391899,KP,,1.9550932,19634.9908668,13.1406834
3910.01,158617175,PC,,5.7158895,22050.0,12.3206
3911.01,158497525,PC,,9.3517097,1590.0,3.52814
3912.01,156648452,CP,,3.4936188,9730.0,14.2355
3913.01,155898758,PC,,4.0384773,8110.0,7.98387
3914.01,139118482,FP,,6.7136512,11490.0,12.5036
3915.01,81247877,PC,,2.2012625,25690.0,13.6145
3916.01,68074302,PC,,3.4014954,7370.0,9.32202
3917.01,68035558,FA,,8.3289771,6010.0,
3918.01,23815847,PC,,3.0654283,5850.0,10.6174
4163.01,420112217,PC,,21.5615248,3600.0,7.76454
4164.01,420108587,PC,,3.522843,800.0,3.93303
4165.01,398371628,PC,,7.1406422,7517.3472752,11.978218
4166.01,389777651,PC,,5.236124,930.0,2.94616
4167.01,377165123,FP,,14.793901,8150.0,8.42756
4168.01,372758077,PC,,29.3821476,6575.439488,14.7329776
4169.01,372747949,PC,,3.4026932,2900.0,11.5347
417.01,339733013,FP,,5.62162,580.083,3.35879
4170.01,366972162,PC,,2.190225,8750.0,15.1395
4171.01,362223355,PC,,3.7453991,1390.0,3.17171
4172.01,359388309,PC,,4.1915095,900.0,2.33252
4173.01,358613376,PC,,8.2713274,20740.0,14.0507
4174.01,356822426,PC,,1.5569519,950.0,6.93656
4175.01,952046774,PC,,2.1632835,830.0,
4176.01,58533991,APC,,3.2089372,6310.0,19.3856
4177.01,130981260,APC,,3.6928289,5223.0,15.6542
4178.01,289988797,FP,,2.2042212,4250.0,9.78883
4179.01,297148017,PC,,2.5485772,1270.0,
4403.01,350931281,PC,,4.4620528,289.9548667,3.0395927
4404.01,342314656,PC,,39.6251926,4527.8284055,17.70843
4405.01,177254988,PC,,5.9214231,1221.9430373,2.8781652
4405.02,177254988,PC,,1.0929203,377.4316425,1.3599954
4406.01,206541859,CP,,30.083503,5439.2108279,12.1275255
4407.01,207238953,PC,,7.1366507,768.4493836,3.3078706
4408.01,260189643,PC,,2.054238,1994.0593535,3.5135858
4409.01,382200986,PC,,92.4918048,11487.575281,7.7703331
441.01,316916655,FP,,2.87436,2490.41,7.91346
4410.01,280803800,PC,,26.0179101,766.5356589,2.5512622
4411.01,366484980,KP,,13.7748361,309.0,2.67656
4412.01,35315453,FP,,2.0340967,1283.0,6.38274
4413.01,142019343,PC,,4.4719815,169.7903607,1.0873591
4414.01,1405997635,FP,,1.8697825,2940.0,
4415.01,1234810324,APC,,1.830108,3391.0,
4416.01,79605791,PC,,9.3305377,5610.0,15.2895
4417.01,208297760,PC,,5.2574854,1250.0,2.88855
463.01,176831592,FP,,2.53405,4070.0,26.5362
4630.01,292202337,PC,,721.5621758,2177.931991,4.5521238
4631.01,313006381,PC,,33.6356252,724.0198395,2.3945586
4632.01,336075472,PC,,63.1448519,1697.0188103,2.8828549
4633.01,307958020,CP,,271.938639,483.1688883,3.5295923
4634.01,17150865,FP,,0.8706763,1861.0,6.52133
4635.01,337129672,FP,,49.1077047,28125.1452075,12.3506372
4636.01,405484221,FP,,42.8289152,85688.8204519,8.539416
4637.01,306485267,PC,,14.3540583,1053.0719668,2.8052104
4638.01,58824746,CP,,10.2829583,865.1246457,2.7186716
4639.01,91251292,PC,,3.990679,670.2495772,2.7025526
4639.02,91251292,PC,,13.0780555,932.1214968,3.3632641
464.01,398733009,FP,,0.8185672,44712.1811611,4.1552603
4640.01,337216118,PC,,2.6857229,632.8097747,2.8622325
4641.01,436873727,CP,,22.0933922,2633.6009111,9.7603293
4642.01,336961891,PC,,3.6022377,2229.9856882,1.1671855
3919.01,23769326,CP,,7.4332642,6000.0,10.213
392.01,328350926,APC,,0.8490674,4907.2475531,10.8189994
3920.01,2016376984,FA,,2.317939,13140.0,15.7376
3921.01,1101909431,FP,,23.2556119,35720.0,14.4434
3922.01,1101855081,PC,,3.8960617,22610.0,12.1401
3923.01,467265105,PC,,4.1377886,11490.1857603,
3924.01,456042145,FP,,2.0474832,6790.0,14.3474
3925.01,435167167,FP,,3.0330919,1280.0,7.40327
3926.01,434171145,PC,,2.7873223,5548.0,10.6299
3927.01,434171113,PC,,4.4921154,19562.0,14.9094
3928.01,427153307,PC,,2.2035349,7570.0,13.3861
3929.01,422554579,PC,,3.4608812,16514.0,19.0253
393.01,29960109,FP,,2.49221,1480.0,1.71311
3930.01,422514153,PC,,2.9284231,5159.0,
3931.01,421336001,PC,,7.6644,8534.5638357,9.9098801
3932.01,408094424,APC,,2.4892754,2750.0,15.5724
3933.01,388393034,PC,,1.97549,5457.0,17.6764
3934.01,375981105,PC,,11.7512673,7683.0,17.4049
3935.01,372207084,PC,,1.2257683,5512.0,
418.01,178284730,KP,,2.2359865,19058.0137423,13.4367443
4180.01,126737992,APC,,1.5954319,473.6397437,4.3219935
4181.01,426017070,FP,,0.5992533,24379.9383482,2.9919707
4182.01,31637479,PC,,27.848697,343.0,2.77036
4183.01,421951960,PC,,11.7915574,661.9685157,3.2687802
4184.01,394357918,CP,,4.9019938,10774.951206,2.5554145
4185.01,152563846,PC,,16.5414219,1098.6666331,3.3270234
4186.01,300579472,PC,,12.7503356,692.0,2.17135
4187.01,176780257,PC,,30.8812601,425.1596999,5.2996592
4188.01,424747720,FP,,10.2813284,37333.9631684,11.8759119
4189.01,7422496,PC,,46.9621053,757.7887314,2.4680695
419.01,279251651,FP,,0.4038426,636.6337963,1.442393
4190.01,65416038,PC,,15.6062307,659.0717891,2.1494954
4191.01,167905035,PC,,742.8561164,415.3404179,2.2756143
4192.01,41995709,PC,,4.2300182,3470.0,17.0408
4193.01,382419744,PC,,6.5081212,8260.0,11.511
4418.01,295593712,PC,,7.6247217,813.0,2.26441
4418.02,295593712,PC,,25.7086236,1430.0,2.81726
4419.01,352229268,PC,,16.155134,590.0,2.42196
442.01,70899085,CP,,4.0520368,5512.4033193,4.9523134
4420.01,362709886,PC,,4.7259317,6309.6615331,16.7543131
4421.01,141412823,FP,,21.7004042,406.0,3.16777
4422.01,263748033,PC,,4.90826,8881.0,15.7889
4423.01,344600402,FP,,1.3875331,952.0,3.16086
4424.01,326386495,PC,,17.7424733,880.0,2.00179
4425.01,106940971,PC,,5.412802,5278.1957566,11.0171044
4426.01,271354351,KP,,3.905126,23549.9259888,14.5499431
4427.01,207339000,PC,,4.6182631,20287.618268,13.3976162
4428.01,271042217,KP,,1.8555745,10888.0377261,14.8951809
4429.01,233188747,PC,,3.4505658,15044.6453237,12.8140087
443.01,117979897,KP,,3.3106692,9189.7342523,13.382013
4430.01,362222177,PC,,6.6363577,7470.0,12.2701
4431.01,121660904,KP,,4.8854844,7009.1394983,18.1759557
4643.01,270355392,PC,,5.0256637,650.1415697,1.4655752
4643.02,270355392,PC,,10.7387039,803.3539058,1.7168904
4644.01,387423096,PC,,0.3181853,480.0,1.78228
4645.01,46698351,PC,,5.0872348,4037.0,17.9284
4646.01,286696849,PC,,8.9299483,26516.4016202,12.6566078
4647.01,303204165,PC,,8.8346147,646.0966072,2.5385619
4647.02,303204165,PC,,11.0696104,591.1055416,2.5924247
4648.01,257774438,KP,,15.3886607,407.1050545,2.5382638
4649.01,404713783,PC,,15.0758735,645.0,2.41942
465.01,270380593,KP,,3.8361623,5357.5774934,6.2369926
4650.01,60646268,PC,,2.6672418,11150.0,8.5917
4651.01,147302550,PC,,11.1878978,8190.0,10.1018
4652.01,139877968,PC,,18.6224802,9890.0,12.759
4653.01,238854767,PC,,16.3764188,1230.0,4.23355
4654.01,99648579,PC,,10.6936683,10680.0,12.2512
4655.01,209310912,PC,,3.6749802,23820.0,11.714
4656.01,120523488,PC,,3.439221,5050.0,6.2369
3936.01,371676181,PC,,1.4858906,7264.0,
3937.01,367425982,PC,,1.6923573,20172.9323968,12.7696702
3938.01,367333043,FP,,2.8778095,4830.0,7.35828
3939.01,366115856,PC,,2.3466472,25278.0,12.2268
394.01,9858404,APC,,0.39149,578.202,5.95564
3940.01,346081845,PC,,3.4895723,32560.0,12.9484
3941.01,345697569,PC,,2.8817718,13332.0,14.8764
3942.01,345329200,PC,,3.1082514,5659.4686877,13.7608011
3943.01,343330330,PC,,5.5613023,2200.0,10.4506
3944.01,338065029,PC,,2.3151015,5256.0,
3945.01,336824844,PC,,4.4638411,3791.0,9.59744
3946.01,336399144,PC,,5.7033411,14730.0,15.2151
3947.01,336092760,PC,,6.7716021,4580.0,16.5311
3948.01,335489455,FP,,2.1176601,2000.0,5.16544
3949.01,334493051,PC,,2.2297524,8798.0,10.5562
395.01,38541473,APC,,6.0613441,15346.1553014,27.91045
3950.01,334394274,PC,,3.4488281,14430.0,15.6361
3951.01,334385701,PC,,2.1861455,8780.0,11.5599
3952.01,321861405,PC,,2.9897732,12893.0,17.6166
4194.01,299176311,APC,,1.0432995,3260.0,6.51532
4195.01,67598139,PC,,5.4447698,5420.0,
4196.01,67566164,PC,,3.125924,18690.0,17.3686
4197.01,332579116,PC,,3.9017499,27430.0,12.6062
4198.01,459913687,PC,,4.746318,12470.0,12.2509
4199.01,220144363,PC,,4.4466179,7930.0,16.7023
420.01,408159788,FP,,2.300698,780.0,4.87824
4200.01,53593542,PC,,1.027641,12630.0,
4201.01,95057860,CP,,3.5809733,36850.0,12.0428
4202.01,237603062,PC,,2.6689906,14140.0,
4203.01,72494421,PC,,2.9531039,16770.0,
4204.01,158697949,PC,,3.9592516,3160.0,7.85756
4205.01,280645209,PC,,5.9056572,10720.0,11.5383
4206.01,281242007,PC,,2.4170503,7730.0,13.975
4207.01,37242226,FP,,1.0681394,7290.0,19.5184
4208.01,280304556,PC,,1.72328,14180.0,
4209.01,200090347,PC,,0.8631737,6330.0,12.7525
421.01,94986319,CP,,16.067522,2929.6501469,4.7909617
421.02,94986319,CP,,5.1976858,437.4376044,1.9257346
4432.01,198610218,PC,,3.0413391,27645.4859583,25.3471107
4433.01,158551257,FP,,0.9023951,5385.0871091,
4434.01,63452790,KP,,2.6843081,18209.9206621,13.9748499
4435.01,122596693,KP,,3.5256535,23882.7029386,12.1210086
4436.01,420268415,PC,,1.7590566,10499.9757194,20.9577864
4437.01,237205154,PC,,5.8929985,17850.0,16.0223
4438.01,22233480,CP,,7.4463034,4045.7241785,2.4048644
4439.01,267545252,PC,,3.3792358,18782.5364499,13.059562
444.01,179034327,CP,,17.9635083,1266.94519,3.2970197
4440.01,164786087,KP,,4.0822894,16484.9762858,
4441.01,23982469,PC,,4.3745757,8101.7247421,18.8478934
4442.01,446158352,PC,,4.0434287,8960.0,16.7752
4443.01,158241252,CP,,1.8498567,195.4102498,1.7193265
4443.02,158241252,PC,,10.3088724,372.3295802,2.2122841
4444.01,158167408,PC,,5.2410659,8947.1015296,12.4231453
4445.01,158388163,KP,,4.2253498,7240.8152367,8.8893197
4657.01,434110695,PC,,8.115667,1807.4400226,5.8543726
4658.01,224279091,PC,,6.0142432,1210.0,2.96676
4659.01,178215634,PC,,1.0451165,1010.0,6.13091
466.01,4616072,KP,,4.1876154,10906.185708,13.9002369
4660.01,435259601,PC,,1.5090806,26050.0,14.3177
4661.01,441135051,PC,,8.8085782,9550.0,
4662.01,166778944,PC,,4.7034187,1390.0,2.58065
4663.01,237358490,PC,,5.2916448,17870.0,10.1289
4664.01,299551666,PC,,3.0002713,8490.0,12.4821
4665.01,165201455,PC,,3.6831574,6190.0,12.4845
4666.01,165202476,CP,,2.9093856,45160.0,12.8688
4667.01,422884521,PC,,17.9450925,16550.0,13.3791
4668.01,142938659,PC,,1.0049552,8600.0,5.19137
4669.01,71401634,FP,,0.2476684,2460.0,5.81442
467.01,20178111,FP,,1.734422,1230.0,4.24151
4670.01,404506270,PC,,15.5014296,90070.0,10.8287
4671.01,439873430,PC,,17.1470323,2310.0,5.37173
4672.01,332911893,PC,,6.6132132,10010.0,15.5423
4673.01,118573065,PC,,4.8667353,6370.0,16.8337
3953.01,320503729,PC,,2.9873441,6090.0,
3954.01,316453500,PC,,3.4043154,9317.0,20.3568
3955.01,314375831,PC,,3.1274951,13633.9167281,17.6985303
3956.01,309849817,PC,,2.6686464,7370.0,12.9106
3957.01,305550963,FP,,1.5891628,3550.0,12.5934
3958.01,279383896,PC,,12.0031646,5497.3001958,10.9265063
3959.01,275421144,PC,,3.8426038,5880.0,12.7873
396.01,178155732,CP,,5.9739124,232.5621027,2.3917735
396.02,178155732,CP,,3.58529,180.0,1.77141
396.03,178155732,CP,,11.2304605,208.629137,2.0754665
3960.01,272785423,PC,,3.2399875,18440.0,13.613
3961.01,272219353,PC,,3.5434689,20265.0,
3962.01,271761420,PC,,3.3501179,4066.0,17.5987
3963.01,271439193,FP,,6.2329571,2367.0,14.2956
3964.01,270435047,FA,,1.8011961,2280.0,9.1446
3965.01,269043098,PC,,4.7253516,7817.0,17.6483
3966.01,262880826,APC,,3.9967263,12060.0,11.278
3967.01,256867493,PC,,4.6709424,870.0,21.2461
3968.01,252071095,APC,,2.2171904,3010.0,
4210.01,409315469,APC,,1.0754208,4950.0,9.41227
4211.01,385654601,PC,,2.2715616,8190.0,
4212.01,126864892,APC,,2.3485025,3070.0,
4213.01,32408928,FP,,1.0435229,4970.0,9.09391
4214.01,409594381,PC,,3.491383,4650.0,11.154
4215.01,7274938,PC,,1.0994412,3860.0,11.0223
4216.01,187861378,FP,,2.1816809,1280.0,
4217.01,108939482,FP,,1.1870337,8164.5762553,10.6747149
4218.01,142628514,PC,,2.6269521,12010.0,17.6062
4219.01,114103136,FP,,1.1471548,2670.0,3.90118
422.01,117979455,APC,,0.6333372,1063.7800027,4.4957089
4220.01,346995484,PC,,1.9138779,18720.0,
4221.01,334252687,PC,,2.8395663,9860.0,
4222.01,318054782,FP,,0.8335712,3340.0,12.5164
4223.01,157088184,PC,,7.2654708,13930.0,13.0064
4224.01,148667071,PC,,1.161347,4320.0,10.7619
4225.01,141405814,FP,,1.1355457,393.5764226,21.5263238
4226.01,127328218,PC,,2.9628955,4610.0,14.7038
4227.01,99081059,PC,,3.4169475,6880.0,13.7893
4446.01,137899948,KP,,2.4552388,44130.1605859,12.9928631
4447.01,153937417,PC,,4.1596197,17837.7774982,9.3574411
4448.01,138359318,KP,,1.0186989,91558.6353269,
4449.01,322046084,PC,,2.7519172,9811.0,13.4019
445.01,14091704,PC,,0.7649571,1900.0,12.9538
4450.01,373017346,PC,,10.6925011,1200.0,4.01292
4451.01,23229805,PC,,8.8517354,1034.8661285,3.6624912
4452.01,229581160,PC,,3.4149091,13219.6475165,13.9171881
4453.01,243333538,FP,,2.9985667,28040.9068572,17.8036847
4454.01,48217457,KP,,3.1208396,17027.4064902,16.2108254
4455.01,138644215,KP,,1.5449334,4941.8700913,10.7011777
4456.01,27774415,KP,,4.9427985,11349.4838661,15.3204961
4457.01,299220166,KP,,3.2175184,12691.8036893,10.5529773
4458.01,229671380,PC,,3.939371,4051.5089426,13.6344163
4459.01,230129753,PC,,5.7475343,11890.0,6.43097
446.01,1449640,APC,,3.5018023,16196.191206,22.103526
4460.01,461635621,PC,,28.6648749,1025.0,3.15161
4674.01,89062142,PC,,4.2430633,7270.0,12.965
4675.01,279095914,PC,,3.5779775,830.0,2.15124
4676.01,219225319,PC,,13.291966,7360.0,8.65633
4677.01,100974694,PC,,4.0589926,2440.0,5.84962
4678.01,206717400,PC,,4.7743169,10690.0,12.3583
4679.01,283605976,PC,,6.8170909,2977.5740385,7.4200144
468.01,33521996,KP,,3.3252703,34741.7763037,11.5039006
4680.01,31258738,PC,,17.4314043,8180.0,9.8169
4681.01,248689510,PC,,3.0421828,20390.0,14.5498
4682.01,449197624,FP,,6.7934811,5400.0,15.1938
4683.01,264460005,FP,,3.0929206,5640.0,11.6629
4684.01,399757537,PC,,6.4879123,7260.0,16.7425
4685.01,431693152,PC,,7.0308254,1560.0,3.61495
4686.01,316875094,PC,,7.9461192,8750.0,13.6973
4687.01,302759417,PC,,3.313358,6230.0,14.6999
4688.01,245793479,PC,,7.7688831,7970.0,11.4556
4689.01,396935099,PC,,2.4337374,12540.0,8.67796
469.01,33692729,CP,,13.6308024,1179.1033339,3.5493962
4690.01,455033897,APC,,11.5341529,1750.0,6.82739
3969.01,252049912,PC,,3.8522402,17145.0,
397.01,219379012,FP,,1.5464949,930.0,3.7295
3970.01,237221436,PC,,10.6001229,6115.0,10.601
3971.01,237077180,PC,,3.2292942,10130.0,
3972.01,284206913,PC,,10.511362,16120.0,11.935
3973.01,233654042,PC,,2.0615575,4560.0,
3974.01,156007004,PC,,1.7922888,18880.0,12.6983
3975.01,155947004,FP,,9.4258906,4450.0,9.65497
3976.01,154293917,CP,,6.6080989,6740.0,12.1125
3977.01,116382006,PC,,23.2547644,9410.0,10.7553
3978.01,468329664,PC,,3.5472157,6550.0,16.293
3979.01,444523623,FP,,2.041659,3230.0,8.90978
398.01,1129033,KP,,1.3600283,19427.6944703,13.0911813
3980.01,312548829,PC,,3.6089193,5318.0,17.0677
3981.01,312548415,FP,,2.2437501,2880.0,10.0826
3982.01,25773352,PC,,5.3438948,6479.0,16.9428
3983.01,20303110,FA,,3.8961515,8620.0,8.40446
3984.01,20182780,CP,,4.3533211,21740.0,7.17236
3985.01,604863428,FP,,3.2358535,5460.0,
5204.01,65845738,PC,,1.593603,5300.0,14.4804
5205.01,419411415,CP,,1.6306523,68050.0,11.1125
5206.01,159117779,PC,,4.4716261,5000.0,17.4958
5207.01,147892178,PC,,24.6951647,13290.0,6.41046
5208.01,110738386,PC,,12.2307873,4330.0,8.68366
5209.01,111108561,PC,,2.635737,21500.0,13.8231
521.01,27649847,CP,,1.5428486,2154.4855781,1.9653032
5210.01,265979849,PC,,4.5661309,7630.0,11.6029
5211.01,215595454,PC,,2.0961984,13710.0,18.2172
5212.01,424699834,FP,,2.4011407,3193.9893038,11.6862609
5213.01,247356332,PC,,4.5333993,7690.0,16.84
5214.01,7583660,PC,,5.3333965,2710.0,13.3147
5215.01,236632480,PC,,7.4244269,7290.0,11.1736
5216.01,256561562,PC,,1.8951273,2130.0,10.1981
5217.01,215018906,PC,,4.3713133,2960.0,12.9868
5218.01,259172249,CP,,4.2914879,19180.7233775,9.3875781
5219.01,378708888,PC,,2.88753,7680.0,16.2965
522.01,19451711,FA,,0.3969687,110.7179018,2.108062
5469.01,302419660,PC,,29.3312035,3470.0,11.9961
547.01,36352297,KP,,1.5089635,13140.0,20.5944
5470.01,367267217,APC,,1.450491,3870.0,8.43132
5471.01,47132361,PC,,4.9017215,6600.0,15.2294
5472.01,76798849,PC,,2.2703829,12110.0,12.7801
5473.01,81808065,PC,,7.5554044,6170.0,16.0968
5474.01,97669493,PC,,8.4332312,2010.0,11.5473
5475.01,78601408,APC,,10.0532043,5160.0,11.5364
5476.01,353361266,PC,,10.3413829,10410.0,10.465
5477.01,127229631,PC,,5.8936518,9580.0,8.37476
5478.01,95122849,APC,,8.3026667,6940.0,14.6377
5478.02,95122849,FP,,10.1197017,2570.0,9.15067
5479.01,67444896,PC,,15.1306782,6030.0,11.9169
548.01,42821097,KP,,3.8971203,6312.7462771,13.4932227
5480.01,46307587,PC,,3.6079916,6055.0,15.3816
5481.01,69295263,PC,,3.9315754,5580.0,9.60432
5482.01,459947163,PC,,7.9923268,5780.0,9.69724
5483.01,192982424,PC,,3.7702854,10030.0,16.647
