TIC,m_TIC,RAJ2000,DEJ2000,pmRA,pmDE,Tmag,BJD0,e_BJD0,Per,e_Per,Morph,Wp-pf,Dp-pf,Phip-pf,Ws-pf,Ds-pf,Phis-pf,Wp-2g,Dp-2g,Phip-2g,Ws-2g,Ds-2g,Phis-2g,TESSebs,Simbad
396954096,1,63.8896172609,1.7660696135,-23.288,-14.098,9.787,1438.234223,0.001152629,0.3026573,1.4352353e-07,0.978,0.249,0.047,1.004,0.265,0.038,0.502,,,,,,,TESSebs,Simbad
397048159,1,73.3951521526,5.6126918125,1.028,1.605,10.172,1438.515795,0.0001033322,1.6054836,2.7456731e-06,0.564,0.111,0.258,1.0,0.107,0.062,0.5,0.1732,0.301,5.252e-05,0.16,0.09,0.4993,TESSebs,Simbad
399814051,1,74.0222740734,10.0525298242,0.635,-2.975,11.343,1438.911574,0.0002537389,1.102438,3.5398401e-06,0.601,0.113,0.426,0.9997,0.117,0.378,0.5,0.1819,0.518,1.0,0.182,0.473,0.5,TESSebs,Simbad
401925979,1,57.3777655678,-4.5204846895,6.263,-32.084,8.708,1438.46642,0.000386179,0.4801571,6.2906398e-07,0.798,0.168,0.123,0.9991,,,,,,,,,,TESSebs,Simbad
401928563,1,57.4531426356,-5.8732403732,14.262,6.741,11.899,1438.381875,0.0007803407,0.3625976,1.1884403e-06,0.935,0.184,0.125,0.9973,0.2,0.105,0.505,,,,,,,TESSebs,Simbad
404854539,1,84.9976118742,-68.4783793006,-3.244,29.915,10.867,1437.970237,0.0006505911,0.3622144,7.9923393e-07,0.786,0.151,0.196,0.9986,0.163,0.163,0.5,0.3999,0.387,0.0004313,0.353,0.355,0.5002,TESSebs,Simbad
408256672,1,70.5674443114,-25.8253547198,15.72,-78.71,11.962,1438.113327,0.001586441,0.2548968,2.0045502e-07,0.727,0.09,0.101,0.9925,,,,0.2902,0.341,0.9987,0.287,0.295,0.4944,TESSebs,Simbad
420962954,1,82.0773354636,-19.5213058694,13.721,14.376,9.268,1438.163349,3.419859e-06,0.9970006,4.4052089e-08,0.667,0.154,0.205,0.5087,0.151,0.204,1.009,0.2542,0.281,0.9998,0.254,0.281,0.5,TESSebs,Simbad
436592342,1,71.5818525096,12.7447819551,8.074,25.946,9.205,1441.453745,0.000127944,4.4219884,9.5857529e-05,0.418,0.046,0.078,1.0,0.045,0.074,0.5,0.06664,0.086,2.211e-05,0.067,0.083,0.4997,TESSebs,Simbad
436660156,1,72.9117334357,13.3809974104,0.943,-11.737,11.806,1438.425921,4.344221e-05,0.4150278,4.8014537e-07,0.803,0.128,0.126,1.0,0.161,0.107,0.501,0.3327,0.269,0.9998,0.341,0.251,0.5011,TESSebs,Simbad
445932196,1,77.571456309,9.5484702234,2.57,0.616,11.995,1438.608916,0.0001462161,0.5654404,8.6860881e-07,0.669,0.096,0.098,1.0,,,,0.4074,0.422,0.0005761,,,,TESSebs,Simbad
450089997,1,72.1406335462,8.5933140862,-2.048,-6.108,9.247,1439.274072,0.0006095579,2.4617875,5.8631848e-05,0.663,0.134,0.092,1.0,0.08,0.047,0.508,0.2064,0.13,0.9998,0.218,0.085,0.5003,TESSebs,Simbad
450104319,1,73.734885,8.600114,-11.311,-3.556,6.82,1438.490456,4.787687e-05,1.5105708,1.9148303e-06,0.538,0.066,0.107,0.9995,0.058,0.017,0.5,0.1057,0.13,0.9995,0.077,0.035,0.5,TESSebs,Simbad
450109281,1,74.6313384094,7.7582571239,0.6,-2.094,11.99,1451.386427,0.0001236947,10.8901816,0.00076829913,0.593,0.099,0.47,1.0,0.089,0.189,0.501,0.1508,0.601,1.0,0.156,0.29,0.5007,TESSebs,Simbad
452786194,1,68.4694029214,1.6717960213,7.086,0.085,8.926,1438.246001,0.0001151984,1.0198892,4.3498865e-06,0.724,0.093,0.036,1.0,0.098,0.03,0.5,0.193,0.071,0.0001391,0.162,0.067,0.5,TESSebs,Simbad
453831755,1,56.8063655362,5.4399331198,22.654,-17.159,8.963,1453.268289,0.09205409,20.2077121,3.0181431,0.32,0.226,0.005,1.027,0.161,0.004,0.226,0.02175,0.005,0.4786,,,,TESSebs,Simbad
454190342,1,78.9225516008,1.0779108631,5.364,-5.693,15.235,1438.208324,0.0001170391,0.3326118,1.4212647e-07,0.676,0.116,0.492,0.9926,,,,0.1829,0.775,0.9928,,,,TESSebs,Simbad
454222105,1,79.4368648557,1.9333211673,-6.531,-4.493,11.324,1438.594888,0.0003259962,0.6327929,2.0432032e-05,0.802,0.116,0.135,1.0,0.174,0.107,0.502,0.292,0.26,0.9999,0.324,0.233,0.5,TESSebs,Simbad
455064763,1,77.2156383873,2.8210417552,15.891,-54.659,10.795,1438.234246,0.0005177363,0.2957064,9.9659401e-08,0.767,0.184,0.264,1.003,0.156,0.242,0.505,0.3621,0.429,0.0008207,0.354,0.4,0.5072,TESSebs,Simbad
457173024,1,57.6747549618,1.563949167,-8.684,1.152,6.25,1438.237111,0.0008533275,0.7989162,3.8002256e-05,0.643,0.149,0.216,0.9994,0.15,0.204,0.499,0.2488,0.284,0.0005172,0.244,0.273,0.5,TESSebs,Simbad
464806209,1,70.4904812102,5.6094988294,6.143,-10.081,8.513,1447.871404,0.002440435,18.9528711,0.038990497,0.67,0.086,0.202,1.0,,,,0.1497,0.333,0.0004877,0.149,0.224,0.499,TESSebs,Simbad
4254645,1,81.1192403121,-2.3971387405,-0.54,-3.21,8.084,1468.263848,0.1357227,4.0387948,0.033366851,0.535,,,,,,,0.1856,0.189,0.9955,,,,TESSebs,Simbad
7418947,1,81.0615148813,-46.21687986,-8.58,5.525,10.22,1411.183765,0.00224297,1.007808,0.00024209001,0.732,0.137,0.001,0.9891,,,,0.3297,0.004,0.9959,,,,TESSebs,Simbad
33521996,1,88.1468193923,-19.0316584764,-2.533,7.349,13.338,1469.332884,0.02217316,3.3252654,1.3513696e-05,0.224,0.02,0.006,1.007,,,,0.03982,0.041,7.11e-05,,,,TESSebs,Simbad
34082428,1,94.2932762788,-17.05437619,-19.662,-9.369,10.892,1468.457533,0.002113619,0.4338925,3.2042852e-05,0.568,0.057,0.001,1.001,,,,0.1225,0.007,0.997,,,,TESSebs,Simbad
36352297,1,102.0798850588,-3.1021417843,-6.015,0.547,13.05,1467.556946,0.001323043,3.0179355,1.6173779e-05,0.363,0.03,0.009,0.4968,0.029,0.006,0.99,0.05596,0.024,0.5001,0.059,0.022,0.998,TESSebs,Simbad
46313508,1,83.104334813,-14.9715587137,-15.694,-5.125,9.168,1469.273491,0.0003527269,1.0328804,9.197465e-05,0.628,0.086,0.018,1.0,0.088,0.006,0.504,0.1333,0.025,0.9996,0.131,0.012,0.5,TESSebs,Simbad
47911178,1,98.3511136661,-23.4861936042,-2.569,24.992,9.791,1470.304808,0.107463,3.5857021,2.0794791e-06,0.254,0.032,0.01,1.03,,,,0.04878,0.015,0.9995,,,,TESSebs,Simbad
49547177,1,95.2350415886,-29.670865371,40.574,-76.924,6.718,1468.358512,0.01151597,0.6169876,0.00026311908,0.768,0.168,0.138,0.9862,0.11,0.126,0.488,0.0006958,0.322,0.007789,,,,TESSebs,Simbad
49671442,1,95.7041809381,-26.7900518214,-3.443,-37.842,9.278,1472.237146,0.00523037,4.2026197,0.0022906607,0.3,,,-0.04306,,,-0.039,0.05357,0.001,0.000295,,,,TESSebs,Simbad
50743469,1,83.001666476,-0.2990871221,,,8.733,1473.363685,0.02427051,5.7344094,0.0022918928,0.574,0.116,0.024,0.9992,0.132,0.011,0.443,0.2121,0.028,0.003474,0.207,0.015,0.4436,TESSebs,Simbad
50897998,1,83.3810301673,-1.1560720853,-1.795,-1.188,5.606,1468.451199,0.007031937,1.4853749,1.3882173e-05,0.621,0.14,0.205,1.004,0.141,0.101,0.505,0.2346,0.245,0.9997,0.211,0.14,0.5,TESSebs,Simbad
52280468,1,99.8667973108,-33.5403027762,45.069,18.418,12.312,1469.293311,0.0002367491,1.1365198,1.2977662e-05,0.312,0.035,0.077,1.0,0.035,0.073,0.5,0.05115,0.084,1.0,0.047,0.081,0.5,TESSebs,Simbad
53603189,1,103.1334275701,-25.5584261342,12.421,62.694,8.341,1468.523703,0.00584257,0.4186371,9.4383642e-07,0.937,0.17,0.111,0.9854,,,,,,,,,,TESSebs,Simbad
53900480,1,103.7259441408,-23.8913083081,35.993,-45.38,13.94,1468.887129,0.000878905,0.8939467,5.2369731e-05,0.738,,,0.9915,,,0.069,0.1575,0.189,0.9855,,,,TESSebs,Simbad
61351519,1,102.6294518505,-13.2204532396,26.815,-52.924,13.673,1468.512358,0.0003386267,0.2048657,2.1359959e-06,0.619,0.131,0.07,0.999,0.148,0.059,0.499,0.2096,0.086,0.9984,0.223,0.072,0.4988,TESSebs,Simbad
66563761,1,86.8620489753,-10.5329565904,-9.6,-16.9,5.934,1473.506399,0.1357837,3.4057562,0.00017880164,0.578,0.099,0.07,0.9609,,,,0.1725,0.321,0.0008656,0.178,0.211,0.5,TESSebs,Simbad
78740218,1,103.1119026609,-22.3100986813,180.114,-105.692,11.902,1472.189378,0.02316647,5.1192821,5.7311557e-05,0.235,,,,,,,0.04509,0.005,0.007767,,,,TESSebs,Simbad
78817217,1,103.320329,-19.585643,-1.41,-3.658,8.197,1478.627951,0.0003450862,17.7775277,0.00048803344,0.094,0.018,0.264,1.0,0.024,0.245,0.874,0.02623,0.291,1.0,0.035,0.269,0.8745,TESSebs,Simbad
144700903,1,85.0799510215,11.5628013853,23.368,-38.099,12.678,1470.584089,0.009661348,2.3237787,0.00087461719,0.297,0.024,0.004,0.9972,,,,0.05512,0.009,0.002726,,,,TESSebs,Simbad
147314529,1,104.6990280578,-17.6321439089,-7.914,1.001,8.255,1468.440816,0.0001540356,0.9256059,4.3165702e-07,0.601,0.107,0.012,0.9995,0.106,0.009,0.499,0.1577,0.015,0.9997,0.162,0.012,0.5,TESSebs,Simbad
148274098,1,101.4276567808,-37.8305182983,3.231,11.66,11.001,1469.176307,0.000179971,4.0532497,3.8886589e-05,0.636,0.12,0.154,1.0,0.112,0.057,0.5,0.1895,0.201,1.148e-05,0.187,0.098,0.499,TESSebs,Simbad
149603524,1,87.1399740873,-63.9884407871,-15.64,26.046,9.711,1599.618729,9.946232e-05,8.823882,6.6649818e-06,0.246,0.017,0.012,1.001,0.017,0.011,0.5,0.02996,0.016,0.0003935,0.03,0.016,0.5004,TESSebs,Simbad
170102285,1,101.1275562061,-42.7618516928,-9.014,-87.771,11.758,1470.66162,0.00145509,2.9444214,5.2660229e-06,0.3,,,,,,,0.05548,0.023,1.0,,,,TESSebs,Simbad
172464366,1,100.1588019202,-27.5714059645,12.581,33.687,11.091,1469.909084,0.1336573,2.9215537,3.6503239e-06,0.493,0.037,0.005,0.9981,,,,0.07417,0.024,0.9991,,,,TESSebs,Simbad
234840976,1,98.0025337223,4.8780219849,-2.173,1.017,8.477,1468.35039,0.001110749,2.4085455,7.7178802e-05,0.585,0.091,0.091,1.0,0.086,0.075,0.526,0.1277,0.108,1.0,0.148,0.088,0.5261,TESSebs,Simbad
235385233,1,103.6295023977,8.925753856,-22.018,-32.34,13.777,1468.674016,0.0002272164,0.409656,1.1719781e-05,0.55,0.093,0.253,1.0,0.093,0.226,0.501,0.1421,0.291,0.000347,0.134,0.272,0.4996,TESSebs,Simbad
264540478,1,81.7092880486,3.0956715734,1.195,-0.77,4.907,1469.689648,0.230882,2.5263921,0.00037059736,0.805,,,,,,,,,,,,,TESSebs,Simbad
265614546,1,94.6884887167,2.3496952292,-49.69,-9.245,13.352,1468.863205,0.002313413,5.137673,0.0011926704,0.226,0.022,0.062,1.001,,,,0.02815,0.061,0.9996,,,,TESSebs,Simbad
299903137,1,97.3598551837,-25.2248449491,3.352,3.002,10.864,1473.339309,0.02791983,18.3001229,0.041240183,0.139,0.017,0.392,1.0,0.049,0.362,0.527,0.02535,0.432,1.213e-06,0.07,0.4,0.5226,TESSebs,Simbad
306362738,1,91.0894727555,-16.9653080103,54.769,-19.061,10.816,1473.601036,0.0004844789,5.5634778,1.4385667e-05,0.209,0.013,0.007,0.5022,,,,0.02375,0.015,0.0002808,0.024,0.014,0.5,TESSebs,Simbad
309908721,1,85.7012624436,11.1163134174,137.71,91.558,12.481,1468.979102,0.000154289,2.8338351,4.7677373e-05,0.532,0.085,0.343,1.0,0.083,0.339,0.5,0.1275,0.386,0.0003096,0.123,0.383,0.5002,TESSebs,Simbad
333247721,1,99.8453034901,-16.1244899471,-5.623,4.669,8.4,1469.985678,0.003042591,4.1739304,1.706948e-05,0.466,0.043,0.036,0.9993,,,,0.07869,0.063,2.374e-06,0.238,0.004,0.5314,TESSebs,Simbad
350618622,1,87.4017245612,-54.910709106,7.731,66.448,8.582,1376.047618,0.002246742,52.9784542,0.0001497587,0.015,0.003,0.005,1.001,,,,0.005909,0.007,0.0005817,,,,TESSebs,Simbad
393414358,1,94.3364525277,-38.3232650532,-17.558,-27.297,10.439,1474.073844,0.006696525,8.7561839,0.00010730747,0.317,0.021,0.007,0.9997,0.03,0.005,0.498,0.04284,0.008,0.0006271,0.044,0.008,0.5006,TESSebs,Simbad
427348923,1,83.5319911883,-0.2078477472,-25.016,20.026,11.689,1473.163368,0.001248787,9.4570322,0.0001628029,0.303,0.046,0.002,0.9821,,,,,,,,,,TESSebs,Simbad
438490744,1,100.2559760353,16.5896096817,-2.492,-189.117,14.14,1468.494126,0.005911276,1.666112,0.00037917796,0.411,0.099,0.043,1.003,,,,0.1581,0.063,0.006375,,,,TESSebs,Simbad
32008233,1,116.7311998915,-9.5751430822,-3.926,-10.782,13.52,1491.662482,0.001964837,0.1416123,2.0099738e-07,0.588,0.128,0.07,1.04,,,,0.2932,0.161,0.02149,,,,TESSebs,Simbad
54637745,1,118.7563660611,-14.1066549372,-25.471,-44.876,13.386,1497.059672,1.619464,8.9702618,0.00019928514,0.253,,,,,,,,,,,,,TESSebs,Simbad
88977253,1,123.0976722859,-5.7686629119,-1.076,0.83,12.33,1492.705076,0.001914476,2.7679934,0.00037495627,0.217,0.025,0.024,0.9996,,,,0.03805,0.026,0.0001974,,,,TESSebs,Simbad
125267683,1,105.4562936152,-11.3009420635,-3.2,3.3,6.682,1493.220709,0.001047319,1.6102295,4.9324657e-05,0.633,0.14,0.121,0.9999,0.146,0.113,0.5,0.241,0.162,0.0005301,0.249,0.153,0.5,TESSebs,Simbad
140661916,1,72.5619795285,-72.8256858811,24.753,-34.444,12.203,1492.084307,0.0001383791,0.5219397,6.0131843e-06,0.596,0.112,0.193,1.0,0.114,0.057,0.494,0.2519,0.216,0.005165,0.154,0.099,0.5,TESSebs,Simbad
143669444,1,118.4960430032,-45.6432721702,-11.591,4.793,8.874,1491.803412,0.0005865358,1.1038823,6.4875373e-06,0.842,0.237,0.014,1.002,,,,,,,,,,TESSebs,Simbad
151267228,1,118.6230159641,-35.8671129852,-195.271,76.101,12.725,1497.219012,0.8115676,9.1601819,0.011202572,0.297,,,0.026,,,0.358,,,,,,,TESSebs,Simbad
169168102,1,127.121472,-2.517173,-7.9,-12.1,6.107,1493.92703,0.007383215,2.4996012,2.4731277e-05,0.454,0.062,0.149,1.003,0.063,0.065,0.503,0.09024,0.167,1.764e-05,0.091,0.075,0.5001,TESSebs,Simbad
172193428,1,98.5320107064,-28.4042389512,-12.389,16.52,10.377,1490.851314,1.283991,2.9412329,2.5020142e-05,0.243,,,0.009542,,,0.945,0.0376,0.003,0.00285,,,,TESSebs,Simbad
176874060,1,101.0260798218,-73.6566077191,21.448,51.686,11.829,1493.412797,0.03092478,8.7250003,0.014816409,0.314,0.028,0.004,1.005,,,,0.04083,0.004,0.9999,,,,TESSebs,Simbad
178168644,1,108.1505340402,-10.7122309046,-19.364,-53.194,13.995,1492.352888,0.004780575,1.0926557,0.00031326078,0.536,,,0.005429,,,0.908,0.4018,0.057,0.0001924,,,,TESSebs,Simbad
218795833,1,124.6069502255,-19.6629170655,-41.992,29.095,14.435,1492.911616,0.5172323,1.2652253,2.0162212e-05,0.305,,,,,,,,,,,,,TESSebs,Simbad
255586667,1,96.6921719361,-53.0636246937,31.703,69.377,10.681,1491.770173,0.0001356475,0.4064729,1.8250367e-06,0.801,0.127,0.022,1.0,,,,,,,,,,TESSebs,Simbad
265015162,1,126.7664224922,3.5145359765,3.606,-64.057,9.622,1491.810306,0.0006351007,0.3278391,3.8805524e-07,0.951,0.21,0.103,0.9969,0.138,0.077,0.501,,,,,,,TESSebs,Simbad
265139391,1,127.7054597955,2.2740545198,-46.748,10.593,8.675,1493.958493,2.859082e-05,3.5872979,7.0621284e-06,0.514,0.097,0.3,1.0,0.092,0.196,0.496,0.131,0.331,2.075e-05,0.205,0.196,0.4938,TESSebs,Simbad
268772301,1,105.3300940582,-3.1289029114,-1.282,0.5,9.471,1492.400265,0.000147454,1.4214705,2.4115289e-07,0.677,0.149,0.198,0.9998,0.143,0.095,0.499,0.3051,0.278,0.9999,0.245,0.178,0.4997,TESSebs,Simbad
271799672,1,111.5492127907,-75.9047276038,-16.934,2.364,11.386,1491.713132,0.0001568527,0.3282683,1.0351145e-06,0.889,0.221,0.082,1.003,0.201,0.051,0.505,,,,,,,TESSebs,Simbad
279481568,1,105.5290719444,-56.1175597252,-2.451,-19.092,12.303,1491.76882,0.0005070088,0.3165456,4.7550455e-07,0.771,0.174,0.223,1.0,0.148,0.197,0.503,0.3394,0.372,0.9983,0.335,0.34,0.5049,TESSebs,Simbad
294396726,1,109.1804842482,-56.3968832907,-4.215,5.684,11.123,1492.362834,0.009772806,0.8995044,1.1644181e-05,0.657,0.162,0.275,0.9884,0.087,0.061,0.49,0.2911,0.404,0.9994,0.238,0.187,0.4999,TESSebs,Simbad
318937509,1,112.3814736029,2.8481200457,18.804,-38.756,14.114,1492.563621,0.0147283,1.0505729,0.0010912041,0.325,0.03,0.062,0.9912,,,,,,,,,,TESSebs,Simbad
320536498,1,120.0442303822,9.856960232,-1.533,-60.598,8.238,1491.784094,0.0009361711,0.4106313,4.5739888e-06,0.89,0.18,0.078,0.9993,0.204,0.065,0.501,0.2807,0.119,0.997,0.238,0.109,0.5,TESSebs,Simbad
332202405,1,120.3526743714,-12.793261971,-0.182,-1.463,8.835,1493.829129,2.44898e-05,4.7492496,1.0064284e-05,0.365,0.054,0.222,1.0,0.053,0.118,0.5,0.07534,0.243,0.9999,0.079,0.126,0.4991,TESSebs,Simbad
348538431,1,121.6293653822,-15.7646243082,47.801,-15.298,13.23,1492.09617,0.2154655,0.899466,1.3901203e-06,0.311,,,,,,,0.06831,0.063,0.0004185,,,,TESSebs,Simbad
366622912,1,128.0671352376,11.6307191874,-9.569,-2.149,13.799,1493.28144,0.00437532,3.1149197,2.2064419e-05,0.276,,,0.9809,,,0.584,0.05564,0.027,0.9993,,,,TESSebs,Simbad
405034090,1,113.2500246567,-13.8273607311,-1.164,1.702,12.627,1491.728166,0.01292645,0.7295017,1.8201321e-05,0.933,0.238,0.054,1.002,0.279,0.036,0.498,,,,,,,TESSebs,Simbad
425206121,1,111.509541686,7.6157817774,-2.85,-1.371,9.654,1494.136942,0.0009067583,4.611214,0.00037566192,0.341,0.045,0.214,1.004,,,,0.0633,0.012,0.004301,,,,TESSebs,Simbad
440777904,1,108.8250808848,14.2626137927,8.152,-1.716,11.307,1494.780394,0.002656611,3.3565037,7.9106663e-06,0.349,0.042,0.007,0.9202,,,,0.07387,0.01,0.92,,,,TESSebs,Simbad
452955107,1,122.1258222526,0.1321818207,-0.322,-22.165,8.588,1492.033636,0.0002960808,0.3879922,7.4193167e-07,0.762,0.111,0.002,1.004,,,,,,,,,,TESSebs,Simbad
455206965,1,125.2230663361,0.1454167163,0.567,-2.1,15.354,1491.693207,0.0008755461,0.0962362,7.1383657e-06,0.529,0.114,0.192,0.9911,,,,0.1693,0.342,0.9992,,,,TESSebs,Simbad
1003831,1,130.2951647481,-16.0362799962,-2.508,-11.025,10.67,1518.970858,0.7137811,1.651149,9.4065836e-06,0.235,,,0.991,,,0.439,0.02996,0.004,0.9979,,,,TESSebs,Simbad
1103432,1,130.5814566984,-17.1894351086,-3.973,2.483,12.828,1518.136475,0.03344959,3.7260484,0.0022954886,0.319,0.036,0.008,0.9971,,,,0.06157,0.019,0.9959,0.097,0.005,0.529,TESSebs,Simbad
1230647,1,137.3460934892,-15.5890267269,-30.557,-0.295,9.077,1517.562069,0.0006802927,1.1897403,5.9100127e-05,0.586,0.046,0.016,0.9997,,,,0.07624,0.026,0.0001316,,,,TESSebs,Simbad
11748495,1,129.0099042637,-34.2111724092,-10.954,7.894,8.665,1521.099907,0.0009883585,4.1615575,0.00013539923,0.514,,,1.004,,,0.418,0.1148,0.006,0.00165,,,,TESSebs,Simbad
13349647,1,131.5804074158,-8.0269479678,-4.077,-8.71,12.212,1518.645451,0.006122156,1.5370594,2.1542858e-05,0.376,0.049,0.015,1.087,,,,0.07523,0.016,0.09372,,,,TESSebs,Simbad
24733359,1,141.9099691111,-35.0073764773,-18.655,-29.039,6.428,1517.651537,0.001505708,0.3785419,1.8806838e-07,0.903,0.172,0.006,0.9935,0.221,0.004,0.505,0.2013,0.01,0.5001,,,,TESSebs,Simbad
25156751,1,143.2438054593,-30.5120122254,-11.251,18.062,11.689,1519.753163,0.05245706,1.7431151,0.0002628013,0.445,0.104,0.009,0.999,,,,0.1614,0.011,0.0004977,,,,TESSebs,Simbad
26273760,1,153.6879184519,-7.2259876834,-64.209,30.317,9.305,1517.176937,0.0008444702,4.557467,4.6773515e-06,0.275,0.033,0.019,0.9997,,,,0.05354,0.029,0.9999,0.38,0.002,0.5787,TESSebs,Simbad
37435039,1,134.9280067992,-27.8163041047,-45.322,-45.41,6.219,1519.625769,0.000143987,3.1985692,3.8513141e-06,0.473,0.1,0.363,0.4982,,,,0.084,0.486,0.0007079,0.093,0.37,0.5011,TESSebs,Simbad
53292822,1,126.238459,-42.769835,-9.9,4.6,6.166,1520.757692,0.04775035,3.2898896,0.00018839357,0.538,0.103,0.107,0.5146,0.1,0.102,1.011,0.1558,0.121,0.5,0.146,0.12,0.9996,TESSebs,Simbad
54957535,1,130.9852529764,-11.5576575677,-9.086,8.943,10.246,1517.761504,0.0001541461,0.7928444,3.2110221e-07,0.656,0.136,0.054,1.0,0.143,0.016,0.5,0.2911,0.077,0.0002567,0.251,0.041,0.4984,TESSebs,Simbad
55727842,1,126.1751153167,-30.9129006052,-74.243,42.262,12.117,1519.579211,0.0007889787,16.4698673,4.8688904e-05,0.214,0.213,0.01,0.5417,,,,0.01261,0.067,7.998e-05,,,,TESSebs,Simbad
60657338,1,138.0379800105,-8.3477249992,-52.07,12.014,10.619,1519.52359,0.003439471,0.2996869,2.7879007e-06,0.904,0.272,0.059,1.002,0.253,0.033,0.508,,,,,,,TESSebs,Simbad
60658382,1,138.1085397226,-7.1098026533,-18.645,10.08,5.906,1523.001865,0.003677983,7.7504819,8.6926104e-05,0.243,0.029,0.111,1.0,,,,0.0489,0.313,0.0005274,,,,TESSebs,Simbad
62573638,1,133.7432628004,-3.5555831466,-2.743,15.911,6.829,1521.656138,0.0008403027,4.7160152,0.0002590175,0.373,0.036,0.018,1.0,,,,0.07492,0.031,0.9998,,,,TESSebs,Simbad
77630842,1,153.7890211623,-3.1424895408,,,14.377,1517.370798,0.005173652,0.2698741,1.8414296e-06,0.565,0.088,0.655,0.4517,0.083,0.652,0.951,0.1251,0.853,0.4318,0.124,0.852,0.9309,TESSebs,Simbad
82362447,1,124.249514234,-47.6515128519,96.758,-102.395,15.247,1519.420288,0.004451098,2.8236737,0.0016759098,0.307,0.081,0.233,0.6654,,,,,,,,,,TESSebs,Simbad
123222370,1,143.504632695,-2.3401090088,38.415,4.639,10.354,1520.760524,0.001064839,8.9671621,0.00071180315,0.146,0.007,0.009,0.9987,0.008,0.006,0.695,0.009258,0.009,0.9986,0.01,0.006,0.6948,TESSebs,Simbad
133105082,1,120.4692620551,-40.5052469392,-52.589,116.418,15.079,1491.896788,0.0001028466,0.4463651,2.0707168e-05,0.789,0.175,6.414,0.5047,,,,0.291,7.392,0.9996,0.292,6.969,0.5,TESSebs,Simbad
144804862,1,121.9546590112,-31.457061078,2.0,-1.1,11.327,1519.614577,0.002629201,2.3848496,1.4200721e-06,0.688,0.148,0.068,0.9996,,,,0.3267,0.087,0.0007565,0.217,0.026,0.4918,TESSebs,Simbad
180730928,1,129.537418377,-40.0810872397,-5.488,3.543,7.524,1517.724875,1.887887e-05,1.1349354,2.038505e-05,0.699,0.137,0.049,1.001,0.135,0.045,0.501,0.241,0.072,0.0002285,0.223,0.069,0.5005,TESSebs,Simbad
183469904,1,125.6388638999,-39.4731781694,-1.967,4.399,9.123,1518.448189,0.00140384,3.5114994,4.7477005e-05,0.663,0.114,0.067,0.9998,,,,0.3909,0.112,0.0002566,0.249,0.025,0.4906,TESSebs,Simbad
184176428,1,126.7454422322,-39.0320957212,-141.902,87.72,9.184,1517.683337,0.0008603749,0.7468293,3.7630551e-05,0.603,0.16,0.004,1.004,,,,0.2521,0.005,0.003098,,,,TESSebs,Simbad
255682622,1,98.5819943133,-48.5555025268,114.626,38.443,8.894,1468.563028,0.0006838311,0.3215756,9.4589832e-07,0.953,0.181,0.045,0.9981,0.124,0.031,0.489,,,,,,,TESSebs,Simbad
265353588,1,133.8645348023,4.8346542109,18.095,-31.617,8.807,1517.458094,0.04594671,2.2270091,4.0005605e-05,0.542,0.111,0.012,0.9999,,,,0.09371,0.016,0.01105,,,,TESSebs,Simbad
271924412,1,126.193107087,-28.0624017616,-3.926,1.813,10.113,1521.21319,0.0002320262,4.1506128,0.00022071177,0.377,0.048,0.037,1.0,0.045,0.034,0.5,0.0644,0.039,5.291e-05,0.065,0.035,0.4997,TESSebs,Simbad
283308831,1,128.2186836545,-26.0207695966,4.267,-10.016,11.04,1517.414906,0.00107491,3.0336765,0.00022809,0.288,0.04,0.019,1.004,,,,0.05884,0.02,0.003187,,,,TESSebs,Simbad
293605127,1,149.5836101286,-14.2849248978,8.42,72.65,13.837,1517.43247,0.0001809028,0.1207862,1.2282137e-06,0.637,0.123,0.056,0.9992,0.122,0.052,0.5,0.1951,0.079,0.0005478,0.196,0.071,0.4991,TESSebs,Simbad
296780789,1,142.3472,-14.5114,-51.465,-92.298,12.519,1524.632211,0.0002553218,13.5773533,8.8002658e-06,0.02,0.004,0.125,0.9999,,,,0.006393,0.152,1.0,,,,TESSebs,Simbad
305536347,1,138.9821733409,-12.235584411,-95.803,-71.005,8.198,1518.01569,0.04000796,0.5452216,0.0003795679,0.636,,,1.006,,,0.006,,,,,,,TESSebs,Simbad
347448707,1,133.3442402039,-14.666002637,-9.683,-0.639,10.019,1517.815217,0.3993388,2.1996271,7.9157013e-05,0.871,0.225,0.026,1.006,0.318,0.017,0.536,0.001138,0.083,0.5164,,,,TESSebs,Simbad
348759511,1,134.206955,-17.434359,-44.85,-0.83,6.725,1520.46957,0.0020361,3.7160694,1.2547101e-05,0.159,0.021,0.027,1.003,,,,0.0004096,0.037,0.8818,0.032,0.035,0.003801,TESSebs,Simbad
358465355,1,119.0083616747,-60.2575073648,-4.519,10.772,9.586,,,0.5706513,2.7105097e-05,0.674,,,0.9643,,,0.604,,,,,,,TESSebs,Simbad
401309413,1,135.3607081228,-50.0344823702,-12.251,24.43,10.276,1527.395996,0.00109842,7.9537224,0.00038887896,0.221,0.018,0.008,0.5008,0.016,0.004,1.001,0.02095,0.007,0.5008,0.025,0.006,0.0007547,TESSebs,Simbad
408310006,1,144.8753587009,-20.9824660984,-55.082,10.927,8.868,1518.97024,0.002321975,5.4435063,3.7405027e-05,0.275,0.025,0.001,1.001,,,,0.04713,0.003,0.0009501,,,,TESSebs,Simbad
